page,filepath,noise_mad,noise_wavelet,noise_laplacian,time_calculate_noise_features,edge_density,edge_strength,time_calculate_edge_features,print_pattern_energy,print_pattern_variance,time_calculate_print_pattern_features,histogram_entropy,histogram_spread,time_calculate_histogram_features,dct_high_freq_mean,dct_low_freq_var,time_calculate_dct_features,high_freq_energy,moire_score,halftone_score,time_analyze_frequency_domain,ela_mean,ela_variance,ela_regional_var,time_enhanced_ela_analysis,saturation_variance,value_variance,time_calculate_color_features,blocking_artifacts,double_compression_likelihood,time_check_jpeg_artifacts,clone_detection_score,time_detect_clones,luminance_gradient_var,time_analyze_luminance_gradients,phash,time_calculate_phash,meta_basic_title,meta_basic_author,meta_basic_creator,meta_basic_producer,meta_basic_creation_date,meta_basic_modification_date,meta_basic_time_extract_pdf_metadata,meta_forensic_software_indicators,meta_forensic_date_anomalies,meta_forensic_metadata_anomaly_score,meta_forensic_error_exiftool,meta_forensic_raw_exif,meta_forensic_time_enhanced_metadata_analysis,document_type_label
15,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,471.08671403448875,0.12489190000087547,0.022266054277597768,491.43944597938,0.08264059999964957,202.867197553844,399.60438189213374,0.4108206999990216,1.9051862955093384,256.0,0.0021725000005972106,2.912923882977881,997835.7894923823,0.009014600000227802,168.90843138453033,192.27293043142612,48.0,0.05051709999861487,0.3900324016516468,1.1258391547035187,0.7266785115763205,0.11858719999872847,0.0,675.7692028891219,0.05197349999980361,2.435267925262451,0.5644881925314614,0.15144710000095074,0.0,0.11403969999992114,8897.500733875066,0.09908859999995911,be0fc1704bce32c3,0.017141300000730553,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
16,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,600.1696246213886,0.1317849999995815,0.02790038599973415,400.93288747513435,0.08376619999944523,205.6881553087488,374.04734528097515,0.4732411000004504,1.799540638923645,256.0,0.0011508999996294733,3.195963025259982,974420.1001343741,0.008603899999798159,171.44591527287466,194.36344107303185,52.0,0.06312400000024354,0.42992420673892817,1.5956362484189788,1.7916079998004804,0.10455759999967995,0.0,1000.670632894494,0.04670249999981024,2.851238250732422,0.7476556782429912,0.15090710000004037,0.0,0.12889470000118308,8208.033042769915,0.09965320000083011,b62fc8c86067271f,0.017363799999657203,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
17,photocopy_docs\HL25ARU000191509 - PHOTO COPY - GIFT DEED.pdf,0.0,0.0,1312.3623605628309,0.13896550000026764,0.058922182124321744,403.59294326772783,0.09212169999955222,212.22301319664572,397.45381290870534,0.45312489999923855,3.323408603668213,256.0,0.0011264000004302943,4.487348381265902,908905.4163708944,0.00871230000120704,178.30840920750418,201.56631508249058,56.0,0.05421879999994417,0.8538169721921345,2.750806743242213,2.244539790311341,0.11326459999872895,0.0,2224.413407198389,0.05044199999974808,5.8799943923950195,0.6723571550282288,0.15948500000013155,0.0,0.17541699999856064,16484.61222546457,0.099904400000014,ed65989ae33292c6,0.017002200000206358,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.00160419999883743,[],False,0.0,Exiftool not found,{},0.008300200001031044,photocopy
1,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,1158.335759285291,0.13676590000068245,0.03704234088624396,372.218097318023,0.08708750000005239,207.09230863428309,494.4052360319481,0.3074512999992294,3.349745273590088,256.0,0.0014036000011401484,3.645840650504157,901920.5089874914,0.008529600001565996,174.17389707746784,202.9365082472761,63.0,0.050265899999430985,0.8077470487089456,2.71157683252281,3.5580813882264075,0.10803889999988314,0.0,2090.524843683199,0.04777420000027632,5.004411220550537,0.712189616583825,0.15969679999943764,0.0,0.1566776999989088,11120.171053843613,0.10319780000099854,be3ac3c9682497f0,0.01792380000006233,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
2,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,762.7216085167219,0.1250385000003007,0.03763175672883835,417.45601637196165,0.08657390000007581,208.6558782873547,355.7400615635812,0.39944090000062715,2.0213193893432617,256.0,0.0011770000000979053,3.6788358106650714,968124.9684005129,0.007515799999964656,174.3372967514724,194.6934403378893,65.0,0.05113589999928081,0.49029126965762876,1.7466890376652724,1.8933221452122324,0.10941920000004757,0.0,1026.582106514466,0.05134060000091267,3.5514655113220215,0.7124246547036582,0.1426353000006202,0.0,0.15948629999911645,10454.470287052947,0.09750219999841647,e363cc9cb436329c,0.017430699999749777,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
3,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,2343.4999662251876,0.14016170000104466,0.049079442999203325,586.1529475788449,0.08985520000169345,214.10496473961928,373.08480736702586,0.42721769999843673,3.1167898178100586,256.0,0.0015995000012480887,5.061099883953101,936053.7817352834,0.00944800000070245,179.93521645967465,202.4661993992224,68.0,0.04503210000075342,0.8362986415306436,2.6300917980208354,2.0447016122469535,0.1123306000008597,0.0,1972.2922598659945,0.04787910000050033,6.747315406799316,0.7271978870071067,0.1613426999992953,0.0,0.1442202999987785,25366.75561870705,0.09993370000120194,be1fc0688f96e0c3,0.016654999999445863,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
4,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,413.8775382528969,0.12653450000107114,0.011470852890015943,543.6525844424305,0.08222320000095351,201.2158128544613,388.4041336352838,0.45702540000092995,1.1543364524841309,256.0,0.0014508000003843335,2.8130159479043533,1016962.8387879241,0.008524299999407958,167.25383772143928,192.00231344211926,48.0,0.05859659999987343,0.24038886479406124,0.7551208871700622,0.3480757220695473,0.10731550000127754,0.0,424.6700321689601,0.04790030000003753,1.484893560409546,0.6966929826145696,0.15306200000122772,0.0,0.13225080000120215,5591.5249225353455,0.10019500000089465,b2cf4a30cf3834cb,0.017351599999528844,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
5,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,1018.1802688912044,0.1345897999999579,0.044438371830779484,574.8631335670095,0.08890590000009979,211.20424606541917,431.83570992614756,0.439020799998616,2.458678722381592,256.0,0.0011537999998836312,4.483277465675344,950905.3024365066,0.00989579999986745,177.49687362543582,201.0600865551002,69.0,0.04503420000037295,0.6102901900796889,1.9262562878279628,1.0165683790689526,0.10879100000056496,0.0,1564.4626087635706,0.04665010000098846,5.077357292175293,0.6175319064672858,0.13508980000005977,0.0,0.15624729999944975,22499.898138489156,0.09907690000000002,ee92d84bd32cc38c,0.01735770000050252,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
6,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,1282.759706518381,0.12657349999972212,0.029946195036556482,531.8538491376142,0.08501990000149817,208.51838235414044,396.1989122289715,0.3334940999993705,1.7504346370697021,256.0,0.001389200000630808,3.894922547489803,978540.6915909522,0.009060399999725632,174.74150857467933,198.64528577212707,66.0,0.043019400000048336,0.44567088868293686,1.6694368761363627,1.9483299872088211,0.10607309999977588,0.0,1150.7536599767009,0.04652619999978924,3.8129189014434814,0.850420574809999,0.15376029999970342,0.0,0.12527140000020154,14171.838636939556,0.10190400000101363,bc3cc3c168939e9c,0.017633699999350938,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
7,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,498.9227104193991,0.12895279999975173,0.03494773690411952,384.15534593232513,0.08619530000032682,206.14620010561708,486.5585470265733,0.42528499999934866,2.024264335632324,256.0,0.0028264000011404278,3.8689604846637455,982909.9360288377,0.009757300000273972,173.13664322159667,201.63843786771483,73.0,0.058359499998914544,0.49379278437075985,1.6985651589587538,1.210872140232178,0.10908349999954225,0.0,847.3346032016965,0.048882099999900674,3.146380662918091,0.6777185401210477,0.15288820000023406,0.0,0.13977739999972982,9253.282400447995,0.09845639999912237,b89348c31ccb9d5e,0.017946099998880527,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
8,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,416.913066170733,0.12605210000037914,0.034297866546602856,375.6325507969981,0.09141190000082133,205.85928736290882,459.5450012694962,0.3146701999994548,1.6104352474212646,256.0,0.001567100000102073,3.672953278548291,991235.9058903032,0.008757600000535604,172.58323740342746,200.01367636513666,66.0,0.053169199998592376,0.41739553339945096,1.4996241296770378,0.9697705536937893,0.1045246000012412,0.0,718.6219180326927,0.05008389999966312,2.794252872467041,0.6872035327093473,0.15392750000137312,0.0,0.13322400000106427,8647.514317982768,0.09796129999995173,ebb4cb16e00fe063,0.01723630000014964,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
9,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,632.4318011460431,0.1294981999999436,0.04151902328222601,365.9749733717054,0.09520830000110436,207.1825376655036,450.4435784902031,0.35295399999995425,2.1736702919006348,256.0,0.0018912999985332135,3.949115897778391,979348.2889747337,0.008292500000607106,173.9272294102227,200.03020994214327,78.0,0.06633869999859598,0.5707302152702494,1.9454711409377432,1.2937756408512726,0.10771829999976035,0.0,825.6777626984797,0.04851069999858737,3.579899311065674,0.6895364431293995,0.18215989999953308,0.0,0.16944680000051449,9631.528964757452,0.09699670000009064,bbcc930fc413cc72,0.017136099999333965,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
10,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,112.01085563186217,0.12711749999834865,0.008012711348356587,466.47804360916444,0.08267350000096485,194.74922860650852,500.33514059428677,0.3134819000006246,0.6239079236984253,256.0,0.0017678999993222533,1.9910086940907163,1021872.6168272858,0.008618699999715318,161.84382139573927,193.13191303323495,38.0,0.051862899999832734,0.1155498308387467,0.410985989380324,0.3657745511829938,0.0996303000010812,0.0,400.4590194925845,0.04625569999916479,0.821976900100708,0.658698975174438,0.14967490000162798,0.0,0.10957930000040506,3478.187610527738,0.09838200000012876,b3cece31ccc33431,0.018128400000932743,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
11,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,506.1534259200857,0.13783610000064073,0.03650736235883824,348.936555984024,0.08477940000011586,205.248253352011,461.6745177934376,0.4655901999994967,2.0224196910858154,256.0,0.001361200000246754,3.5126486017909815,986953.815293887,0.007469300000593648,172.0886130749537,200.25498551737456,54.0,0.04466390000015963,0.5103902005130931,1.7227046720548558,1.2700801447841983,0.10791710000012245,0.0,742.8753412567838,0.04986250000001746,3.047069787979126,0.6669170309368211,0.1578148999997211,0.0,0.1464522999995097,8089.813979173944,0.10788049999973737,bfc8c137c0631ee1,0.017810800000006566,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
12,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,110.23727265239496,0.13402450000103272,0.007278118471595121,501.94579914703405,0.08192679999956454,195.39675025497982,487.87624629530364,0.3310538000005181,0.7034100890159607,256.0,0.0012271999985387083,2.1810371188177196,1022686.4147024481,0.008613699999841629,162.47458545190855,192.89971405464286,40.0,0.0437978000009025,0.11627147991249114,0.36967408704778615,0.23512462593502942,0.1016844999994646,0.0,369.6650840585068,0.04555619999882765,0.804176926612854,0.5937038464789633,0.1432723999987502,0.0,0.11970459999974992,3504.0173848474847,0.10826190000079805,b3cccc33cc936631,0.017394299999068608,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
13,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,546.8484936239134,0.1309919000013906,0.044223593570608496,306.2430352198411,0.08835069999986445,205.84124448036815,444.1756102381553,0.305239100000108,2.4002110958099365,256.0,0.0016113000001496403,3.3108998405344705,969754.9599251805,0.008272400000350899,172.40421692142402,199.68558612190932,62.0,0.04577840000092692,0.5964229334098737,1.9096883896036299,0.9309717614603719,0.1059691999998904,0.0,1342.5702521171877,0.04815429999871412,3.3628668785095215,0.6339464521936893,0.1609030999989045,0.0,0.14641650000157824,7866.965336038167,0.10246619999998074,be3b282ed16ec2c1,0.017419499999959953,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
14,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,704.7846919452152,0.12617750000026717,0.039936933686368706,318.25013265902817,0.08894780000082392,206.54135380558503,418.878030390066,0.2939931999990222,2.1075518131256104,256.0,0.001304899999013287,3.626254383931675,945574.6801102026,0.00882649999948626,172.85413308571245,199.3834698488861,60.0,0.04302089999873715,0.5254205815915282,1.9867668647362307,1.7519056551523777,0.10845479999989038,0.0,1855.6574851151029,0.04972520000046643,3.4132792949676514,0.7727130183986856,0.15475789999982226,0.0,0.13758549999874958,7691.814317465876,0.09964489999947546,b3f1dc0cc83761d8,0.01789890000145533,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
15,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,854.4167328867322,0.13554309999926772,0.06336530244286791,295.7174299865248,0.08988449999924342,208.40133013308582,425.9973544940699,0.4148803999996744,2.9091603755950928,256.0,0.0012675000016315607,3.7922977085728506,951462.6281524148,0.00855529999898863,174.95493619144816,200.42497370540403,51.0,0.06276049999905808,0.8130234776943684,2.6299264514092067,1.922123533868053,0.11068110000087472,0.0,1359.6618165280956,0.05149380000148085,4.642882347106934,0.6576344291084243,0.15800579999995534,0.0,0.17016990000047372,9383.920281379653,0.10323009999956412,af345a1ef807e0e1,0.017815799999880255,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
16,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,519.2756653255902,0.12717330000123184,0.04829243902527212,298.37689138704235,0.09379420000004757,205.76124109049977,434.14761021139344,0.47652370000105293,2.150442600250244,256.0,0.0016140999996423488,3.317702377418338,970915.0665583987,0.009679400000095484,172.28068065689433,198.94809279853268,53.0,0.07013170000027458,0.5702102316778813,1.9705761646180024,1.2696889489093723,0.10116890000062995,0.0,1182.8738813789018,0.048830899999302346,3.3235671520233154,0.671267547522076,0.15947510000114562,0.0,0.1623224000013579,7719.77059433386,0.09931540000070527,fa9c3c95354ac263,0.01777829999991809,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
17,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,801.8100578569836,0.14156800000091607,0.05288105083858456,314.5873310038674,0.08978720000050089,208.3028502237925,409.26257083090485,0.4453219999995781,2.5830154418945312,256.0,0.0014539000003424007,3.673145878896769,961913.2122018992,0.008549899999707122,174.58560760033714,200.03733706549508,63.0,0.06413910000082979,0.6765775279710857,2.2551288251278034,1.3801372465167403,0.10698870000123861,0.0,1245.972321229629,0.04626220000136527,4.0928239822387695,0.6813304083040873,0.15522489999966638,0.0,0.17427350000070874,8905.394632138506,0.09609339999951771,ab3c316bf40bc2b1,0.0178754000007757,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
18,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,521.8124542916886,0.1326085000000603,0.04556822512695322,301.08228708914993,0.08782049999899755,206.0243202451703,432.4102109355782,0.3147757000006095,2.0037810802459717,256.0,0.0012160999995103339,3.270370165785846,973250.0657677322,0.009309600000051432,172.48013000953537,199.22281611264384,47.0,0.05911740000010468,0.5186095917925898,1.838742400994491,0.8633872570627912,0.10582900000008522,0.0,1278.8947738592476,0.04764249999971071,3.163539409637451,0.7013442474574298,0.1531739000001835,0.0,0.14898249999896507,7626.973180711379,0.09972659999948519,bb673c634894b3c8,0.017397199999322766,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
19,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,324.99255101890896,0.1282690999996703,0.013340839279192059,393.6836036055707,0.09972340000058466,198.95259188530426,482.5592322782876,0.4104348000000755,1.5830392837524414,256.0,0.001573600000483566,2.6441781422419033,1001194.3287729354,0.008708600000318256,165.96134137089123,196.05358071590345,47.0,0.04840460000013991,0.3228314531093613,1.1206770134344988,1.3092998793523518,0.10390800000095624,0.0,618.3971310171581,0.05003440000109549,1.7591111660003662,0.6857103096396515,0.17781180000019958,0.0,0.11420120000002498,4520.613108654294,0.10237299999971583,e4c39b346dcb3264,0.01786560000073223,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
20,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,8.0,2.0966843029993742,1069.9713243991253,0.1509038000003784,0.03841564852275212,439.3172599678514,0.08595870000135619,208.46089233390134,497.564469579497,0.3390990999996575,5.139370918273926,256.0,0.0009676999998191604,3.752068323754787,872072.9809284369,0.007968600000822335,175.40025866973403,203.41223618036042,60.0,0.04332370000156516,1.4037388273987543,3.4977997299452825,3.1454636168580263,0.11451510000006238,0.0,1680.670407699701,0.04718270000012126,6.8492889404296875,0.48655618601142736,0.15904199999931734,0.0,0.16136700000060955,12546.493266336565,0.10058779999963008,af90c964d01fc66e,0.017424600000595092,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
21,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,1469.1175476559222,0.1377202000003308,0.06935205728428963,307.59249609424205,0.09385850000035134,212.24811790502133,374.66531053546174,0.40830450000066776,3.8223719596862793,256.0,0.001733899998725974,4.437097315927488,889067.9873988606,0.007887899999332149,178.12219769363276,201.18327452703465,55.0,0.04943559999992431,1.0135632507138825,3.260123136941261,2.114320083036741,0.11182569999982661,0.0,2176.2799342948406,0.04685600000084378,6.372128486633301,0.6724390977291026,0.16113899999982095,0.0,0.24254409999957716,12085.46477007574,0.09878199999911885,abc0942fcc4b4bf4,0.016970900000160327,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
22,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,1.0,0.0,1495.3047799011306,0.13726350000069942,0.053918640179189944,268.6790765108699,0.09172169999874313,206.8492148916461,435.2294078154211,0.49452999999994063,4.591483116149902,256.0,0.0013123999997333158,3.65323442089589,825242.7239707357,0.008253699999841047,173.4252460827129,201.08936665987255,66.0,0.06256800000119256,1.3228981165470393,4.130638379838199,4.024191004080762,0.11697229999845149,0.0,1916.345092817566,0.051579300001321826,6.9246416091918945,0.6351854670841472,0.15492570000060368,0.0,0.17684969999936584,7595.492598401631,0.09761409999919124,bf92c169c0366c3e,0.016516599998794845,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
23,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,736.9356650200632,0.12606769999911194,0.0333529929894868,362.1224412581175,0.08737870000004477,207.87040760951538,378.1326855472096,0.43971639999836043,2.303133487701416,256.0,0.0017702000004646834,3.661645496310859,968497.5424226492,0.0090102999984083,173.71427947156826,198.18567544288683,59.0,0.045581399999719,0.5206547438149348,1.7983765463333299,1.916253577847075,0.12297580000085873,0.0,1274.6005448915976,0.05043149999983143,3.3723721504211426,0.7220806699790592,0.155412800000704,0.0,0.13660580000032496,8444.01422289978,0.09976800000004005,e996b46b9694cb0c,0.018703499999901396,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
24,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,539.4974851715035,0.12639019999915035,0.026728136244395677,389.1775021242752,0.08501579999938258,204.65886623999228,405.0113918771096,0.4899148000004061,1.8031984567642212,256.0,0.0017681999997876119,3.0343240779286376,975347.59221968,0.008561000000554486,170.80679663111448,194.9138263951603,53.0,0.046624399999927846,0.4150294045053071,1.4992554043162163,1.6302654207332616,0.0946129000003566,0.0,928.5407775422428,0.04673759999968752,2.7048251628875732,0.7158246881296237,0.15381820000038715,0.0,0.13934449999942444,7695.886076856388,0.1013070000008156,f667c998336360d8,0.01815550000173971,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
25,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,1170.4524090729674,0.1273899000007077,0.05313090339076853,378.1221675652029,0.09071789999870816,209.82524615039506,401.74043853902657,0.38939530000061495,2.980029344558716,256.0,0.0013634999995701946,3.900797189958215,912483.7222586274,0.008517899999787915,175.87484451059828,200.002726045511,56.0,0.04208410000137519,0.7408462338363679,2.500650315980065,2.240915637135891,0.11352409999926749,0.0,2508.823002617588,0.050367800000458374,5.137812614440918,0.7011559550310125,0.16416690000005474,0.0,0.16241059999993013,13680.877788217427,0.09913890000098036,eb6d95da9236c848,0.01774949999889941,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
26,photocopy_docs\HL25ARU000191509 - PHOTO COPY - MORTAGE DEED.pdf,0.0,0.0,486.73899184619523,0.12852750000092783,0.025442871629312306,530.0038666494044,0.08734449999974458,207.5174051136709,431.5785342880543,0.2887485999999626,1.5106570720672607,256.0,0.001714199999696575,3.806139319654787,991629.555106846,0.008078000000750762,173.98610285155823,198.44479043374903,67.0,0.04893319999973755,0.34595827900912646,1.1770715248420045,0.9040030971990494,0.10509509999974398,0.0,896.2067600758951,0.047488700000030803,2.720830202102661,0.6479481281862286,0.16028770000048098,0.0,0.12156649999997171,11742.368873045632,0.1021177999991778,b63fcbc630b19186,0.01836879999973462,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430133520+05'30',D:20250430133520+05'30',0.019471599998723832,[],False,0.0,Exiftool not found,{},0.009604099999705795,photocopy
1,photocopy_docs\HL25MLI000187639 - PHOTO COPY - MOE.pdf,0.0,0.0,1398.3122706449276,0.13926890000038838,0.06519109521019285,490.6688195478911,0.08952620000127354,217.20647697060744,417.79124215282206,0.3447258000014699,3.4993844032287598,256.0,0.0013799000007566065,5.708934424585497,917349.4505926262,0.008324399999764864,183.6687899616252,206.0536288311952,69.0,0.045228200000565266,0.986222677616805,3.0662987417905705,2.4472568092013507,0.09393799999998009,0.0,1763.3935293954937,0.04765810000026249,7.123030662536621,0.6340558195082968,0.15792320000036852,0.0,0.2544745999985025,22680.42648388682,0.0946974999988015,be32c27292e6c365,0.01735770000050252,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430141008+05'30',D:20250430141008+05'30',0.01910199999838369,[],False,0.0,Exiftool not found,{},0.008293599999888102,photocopy
2,photocopy_docs\HL25MLI000187639 - PHOTO COPY - MOE.pdf,0.0,0.0,739.1482052316798,0.12667710000096122,0.044020715630885124,476.5981733339161,0.09167260000140232,211.95574558022057,404.23797596160716,0.2843057999998564,2.1505141258239746,256.0,0.0017524000013509067,4.333229235776868,974539.1161345206,0.009438900000532158,178.26360727720294,198.17887075427882,71.0,0.04946799999925133,0.5659513979429234,1.8517497281069957,1.1388209955259487,0.10855240000091726,0.0,916.7643220862874,0.04795969999941008,4.179988384246826,0.6248704663043703,0.15395840000019234,0.0,0.1659431999996741,14823.350730069425,0.10262090000105673,fa78c2c2d2d98c36,0.018534500000896514,,,PaperStream Capture 4.1,PFUPDF Engine 1.3.40,D:20250430141008+05'30',D:20250430141008+05'30',0.01910199999838369,[],False,0.0,Exiftool not found,{},0.008293599999888102,photocopy
